Data,Godzina,Generacja źródeł wiatrowych,Generacja źródeł fotowoltaicznych
2022-02-02,1,4709.450,0.000
2022-02-02,2,4690.575,0.000
2022-02-02,3,4857.650,0.000
2022-02-02,4,4707.313,0.000
2022-02-02,5,4582.213,0.000
2022-02-02,6,4343.575,0.000
2022-02-02,7,4218.825,0.000
2022-02-02,8,3947.700,15.650
2022-02-02,9,3635.313,89.638
2022-02-02,10,3482.388,304.613
2022-02-02,11,3382.813,556.675
2022-02-02,12,3520.350,744.263
2022-02-02,13,3729.375,666.650
2022-02-02,14,3665.500,681.050
2022-02-02,15,3640.238,488.450
2022-02-02,16,3656.163,277.138
2022-02-02,17,3690.438,90.588
2022-02-02,18,3545.275,2.888
2022-02-02,19,3298.263,0.000
2022-02-02,20,2966.975,0.000
2022-02-02,21,2768.163,0.000
2022-02-02,22,2439.250,0.000
2022-02-02,23,2184.488,0.000
2022-02-02,24,2039.925,0.000
2022-02-03,1,1916.663,0.000
2022-02-03,2,1943.925,0.000
2022-02-03,3,1748.063,0.000
2022-02-03,4,1697.388,0.000
2022-02-03,5,1672.475,0.000
2022-02-03,6,1668.438,0.000
2022-02-03,7,1755.838,0.000
2022-02-03,8,1741.313,25.388
2022-02-03,9,1665.213,145.813
2022-02-03,10,1457.788,572.938
2022-02-03,11,1156.050,1053.175
2022-02-03,12,1027.100,1476.363
2022-02-03,13,976.388,1480.650
2022-02-03,14,939.225,1465.088
2022-02-03,15,913.213,1137.975
2022-02-03,16,1129.100,612.000
2022-02-03,17,1428.238,143.375
2022-02-03,18,1780.575,3.213
2022-02-03,19,2125.588,0.000
2022-02-03,20,2305.850,0.000
2022-02-03,21,2255.875,0.000
2022-02-03,22,2191.713,0.000
2022-02-03,23,2067.450,0.000
2022-02-03,24,2032.063,0.000
2022-02-04,1,1993.425,0.000
2022-02-04,2,1942.375,0.000
2022-02-04,3,1883.650,0.000
2022-02-04,4,1760.600,0.000
2022-02-04,5,1793.638,0.000
2022-02-04,6,1800.850,0.000
2022-02-04,7,1807.525,0.000
2022-02-04,8,1776.663,19.650
2022-02-04,9,1828.363,113.838
2022-02-04,10,1853.463,287.888
2022-02-04,11,1891.225,478.263
2022-02-04,12,1894.225,610.988
2022-02-04,13,1920.300,659.838
2022-02-04,14,1996.150,630.825
2022-02-04,15,2160.275,515.338
2022-02-04,16,2484.225,296.113
2022-02-04,17,2988.838,82.925
2022-02-04,18,3389.863,2.013
2022-02-04,19,3772.388,0.000
2022-02-04,20,4063.800,0.000
2022-02-04,21,4523.800,0.000
2022-02-04,22,4906.300,0.000
2022-02-04,23,5015.150,0.000
2022-02-04,24,5364.875,0.000
2022-02-05,1,5553.163,0.000
2022-02-05,2,5777.113,0.000
2022-02-05,3,5814.025,0.000
2022-02-05,4,5978.488,0.000
2022-02-05,5,6105.925,0.000
2022-02-05,6,6094.375,0.000
2022-02-05,7,6070.288,0.000
2022-02-05,8,5861.263,30.225
2022-02-05,9,5909.325,178.363
2022-02-05,10,6002.913,414.238
2022-02-05,11,5960.275,694.663
2022-02-05,12,6047.575,1054.900
2022-02-05,13,6020.275,1197.988
2022-02-05,14,5887.200,1035.875
2022-02-05,15,5770.863,933.125
2022-02-05,16,5473.900,511.163
2022-02-05,17,5241.500,152.938
2022-02-05,18,5114.575,2.600
2022-02-05,19,5164.663,0.000
2022-02-05,20,5304.688,0.000
2022-02-05,21,5261.913,0.000
2022-02-05,22,5182.600,0.000
2022-02-05,23,5288.075,0.000
2022-02-05,24,5323.988,0.000
2022-02-06,1,5445.450,0.000
2022-02-06,2,5455.038,0.000
2022-02-06,3,5677.763,0.000
2022-02-06,4,5862.513,0.000
2022-02-06,5,6074.138,0.000
2022-02-06,6,6174.325,0.000
2022-02-06,7,6256.425,0.000
2022-02-06,8,6262.800,37.875
2022-02-06,9,6288.663,172.200
2022-02-06,10,6331.350,417.800
2022-02-06,11,6362.563,646.113
2022-02-06,12,6325.713,772.013
2022-02-06,13,6176.288,729.000
2022-02-06,14,5959.563,656.238
2022-02-06,15,5706.338,511.875
2022-02-06,16,5486.863,293.038
2022-02-06,17,5607.650,107.363
2022-02-06,18,5907.750,3.313
2022-02-06,19,5896.713,0.000
2022-02-06,20,5926.338,0.000
2022-02-06,21,5886.713,0.000
2022-02-06,22,5875.313,0.000
2022-02-06,23,5724.875,0.000
2022-02-06,24,5191.475,0.000
2022-02-07,1,4822.163,0.000
2022-02-07,2,4527.288,0.000
2022-02-07,3,4106.300,0.000
2022-02-07,4,3683.363,0.000
2022-02-07,5,3644.575,0.000
2022-02-07,6,3928.525,0.000
2022-02-07,7,4005.825,0.000
2022-02-07,8,4235.063,29.913
2022-02-07,9,4428.900,135.450
2022-02-07,10,4463.600,339.650
2022-02-07,11,4774.013,633.138
2022-02-07,12,5178.363,828.138
2022-02-07,13,5595.525,857.475
2022-02-07,14,5638.238,871.975
2022-02-07,15,5633.788,628.488
2022-02-07,16,5620.200,462.413
2022-02-07,17,5522.113,180.663
2022-02-07,18,5482.713,8.625
2022-02-07,19,5552.275,0.000
2022-02-07,20,5528.600,0.000
2022-02-07,21,5504.513,0.000
2022-02-07,22,5513.300,0.000
2022-02-07,23,5387.663,0.000
2022-02-07,24,5258.175,0.000
2022-02-08,1,4980.263,0.000
2022-02-08,2,4479.438,0.000
2022-02-08,3,4252.888,0.000
2022-02-08,4,4267.875,0.000
2022-02-08,5,4192.150,0.000
2022-02-08,6,4095.063,0.000
2022-02-08,7,3861.388,0.000
2022-02-08,8,4024.963,29.938
2022-02-08,9,4318.325,165.238
2022-02-08,10,4724.750,492.000
2022-02-08,11,5043.675,827.538
2022-02-08,12,5196.413,1075.350
2022-02-08,13,5463.475,1074.975
2022-02-08,14,5769.375,784.500
2022-02-08,15,6094.250,530.800
2022-02-08,16,6261.375,240.600
2022-02-08,17,6236.600,77.225
2022-02-08,18,6238.563,2.663
2022-02-08,19,6236.500,0.000
2022-02-08,20,6230.875,0.000
2022-02-08,21,6151.563,0.000
2022-02-08,22,5937.488,0.000
2022-02-08,23,5710.488,0.000
2022-02-08,24,5592.475,0.000
2022-02-09,1,5473.788,0.000
2022-02-09,2,5046.863,0.000
2022-02-09,3,4574.675,0.000
2022-02-09,4,4297.988,0.000
2022-02-09,5,4036.863,0.000
2022-02-09,6,3726.538,0.000
2022-02-09,7,3632.788,0.000
2022-02-09,8,3547.925,32.513
2022-02-09,9,3554.663,209.138
2022-02-09,10,3935.288,584.825
2022-02-09,11,4351.013,771.563
2022-02-09,12,4671.838,842.513
2022-02-09,13,5022.375,891.263
2022-02-09,14,5100.563,766.025
2022-02-09,15,5153.500,511.663
2022-02-09,16,5129.850,256.138
2022-02-09,17,5146.238,107.275
2022-02-09,18,5219.225,2.738
2022-02-09,19,5292.575,0.000
2022-02-09,20,5263.500,0.000
2022-02-09,21,5333.225,0.000
2022-02-09,22,5097.663,0.000
2022-02-09,23,4824.300,0.000
2022-02-09,24,4588.388,0.000
2022-02-10,1,4348.675,0.000
2022-02-10,2,3912.463,0.000
2022-02-10,3,3422.213,0.000
2022-02-10,4,3038.425,0.000
2022-02-10,5,2700.350,0.000
2022-02-10,6,2457.200,0.000
2022-02-10,7,2229.938,0.025
2022-02-10,8,2164.575,30.675
2022-02-10,9,2038.100,214.925
2022-02-10,10,1810.063,488.288
2022-02-10,11,1699.125,756.525
2022-02-10,12,1664.650,1176.313
2022-02-10,13,1572.013,1381.225
2022-02-10,14,1438.500,1297.588
2022-02-10,15,1488.563,1114.763
2022-02-10,16,1597.538,533.263
2022-02-10,17,1865.775,167.388
2022-02-10,18,2152.200,5.950
2022-02-10,19,2618.700,0.000
2022-02-10,20,2867.100,0.000
2022-02-10,21,2971.975,0.000
2022-02-10,22,2738.400,0.000
2022-02-10,23,2573.113,0.000
2022-02-10,24,2507.450,0.000
2022-02-11,1,2448.825,0.000
2022-02-11,2,2426.225,0.000
2022-02-11,3,2219.838,0.000
2022-02-11,4,1871.838,0.000
2022-02-11,5,1511.888,0.000
2022-02-11,6,1349.888,0.000
2022-02-11,7,1176.338,0.000
2022-02-11,8,1099.600,40.425
2022-02-11,9,918.000,161.963
2022-02-11,10,752.188,467.938
2022-02-11,11,778.038,751.025
2022-02-11,12,1030.113,689.350
2022-02-11,13,1356.900,895.188
2022-02-11,14,1755.613,697.525
2022-02-11,15,1971.938,586.675
2022-02-11,16,2121.263,326.025
2022-02-11,17,2509.463,132.575
2022-02-11,18,3218.963,9.563
2022-02-11,19,3278.375,0.000
2022-02-11,20,3843.575,0.000
2022-02-11,21,4064.738,0.000
2022-02-11,22,3940.950,0.000
2022-02-11,23,3880.788,0.000
2022-02-11,24,3519.150,0.000
2022-02-12,1,3354.238,0.000
2022-02-12,2,3146.663,0.000
2022-02-12,3,2847.638,0.000
2022-02-12,4,2573.775,0.000
2022-02-12,5,2251.825,0.000
2022-02-12,6,2082.988,0.000
2022-02-12,7,1937.463,0.013
2022-02-12,8,1870.800,82.475
2022-02-12,9,1657.050,557.950
2022-02-12,10,1263.563,1294.688
2022-02-12,11,1186.938,1952.325
2022-02-12,12,1582.113,2467.013
2022-02-12,13,1792.938,2781.688
2022-02-12,14,1852.700,2526.250
2022-02-12,15,1878.900,2057.950
2022-02-12,16,1901.138,1383.800
2022-02-12,17,1935.213,500.913
2022-02-12,18,2384.488,38.063
2022-02-12,19,2915.613,0.000
2022-02-12,20,3444.588,0.000
2022-02-12,21,3651.013,0.000
2022-02-12,22,3755.925,0.000
2022-02-12,23,3833.575,0.000
2022-02-12,24,3913.613,0.000
2022-02-13,1,3975.713,0.000
2022-02-13,2,3948.175,0.000
2022-02-13,3,4037.588,0.000
2022-02-13,4,4075.463,0.000
2022-02-13,5,4116.550,0.000
2022-02-13,6,4166.263,0.000
2022-02-13,7,4307.913,0.038
2022-02-13,8,4407.850,83.013
2022-02-13,9,4134.100,581.213
2022-02-13,10,3527.788,1438.950
2022-02-13,11,3030.688,2173.075
2022-02-13,12,3082.100,2587.788
2022-02-13,13,3300.050,2751.413
2022-02-13,14,3522.075,2647.625
2022-02-13,15,3445.738,2168.825
2022-02-13,16,3363.625,1425.450
2022-02-13,17,3514.613,503.400
2022-02-13,18,4252.288,43.488
2022-02-13,19,4911.775,0.000
2022-02-13,20,5066.538,0.000
2022-02-13,21,5170.363,0.000
2022-02-13,22,5186.050,0.000
2022-02-13,23,5130.113,0.000
2022-02-13,24,5051.425,0.000
2022-02-14,1,4965.588,0.000
2022-02-14,2,4943.288,0.000
2022-02-14,3,4949.900,0.000
2022-02-14,4,4877.563,0.000
2022-02-14,5,4887.738,0.000
2022-02-14,6,5026.463,0.000
2022-02-14,7,5163.088,0.063
2022-02-14,8,5146.550,92.938
2022-02-14,9,5008.175,592.675
2022-02-14,10,4685.913,1491.750
2022-02-14,11,4390.875,2182.100
2022-02-14,12,4311.138,2618.450
2022-02-14,13,4372.138,2755.688
2022-02-14,14,4331.613,2562.938
2022-02-14,15,4362.750,2066.388
2022-02-14,16,4374.613,1406.450
2022-02-14,17,4435.825,536.988
2022-02-14,18,4701.600,32.675
2022-02-14,19,4911.050,0.000
2022-02-14,20,4908.288,0.000
2022-02-14,21,4844.838,0.000
2022-02-14,22,4554.950,0.000
2022-02-14,23,4065.400,0.000
2022-02-14,24,3933.438,0.000
2022-02-15,1,3783.925,0.000
2022-02-15,2,3550.288,0.000
2022-02-15,3,3298.500,0.000
2022-02-15,4,3195.113,0.000
2022-02-15,5,3086.650,0.000
2022-02-15,6,3041.750,0.000
2022-02-15,7,3108.100,0.063
2022-02-15,8,3202.563,83.713
2022-02-15,9,2985.513,429.688
2022-02-15,10,2576.513,936.838
2022-02-15,11,2243.338,1335.613
2022-02-15,12,2036.863,1924.600
2022-02-15,13,1992.188,2127.338
2022-02-15,14,1936.200,1992.613
2022-02-15,15,1834.413,1708.938
2022-02-15,16,1627.988,917.338
2022-02-15,17,1519.000,282.038
2022-02-15,18,1711.625,30.525
2022-02-15,19,2118.800,0.000
2022-02-15,20,2490.638,0.000
2022-02-15,21,2826.713,0.000
2022-02-15,22,3098.338,0.000
2022-02-15,23,3399.050,0.000
2022-02-15,24,3753.450,0.000
2022-02-16,1,4078.675,0.000
2022-02-16,2,4418.063,0.000
2022-02-16,3,4709.363,0.000
2022-02-16,4,4953.350,0.000
2022-02-16,5,5116.375,0.000
2022-02-16,6,5306.838,0.000
2022-02-16,7,5360.488,0.138
2022-02-16,8,5211.125,92.763
2022-02-16,9,5049.575,407.438
2022-02-16,10,4922.400,938.475
2022-02-16,11,4839.713,1379.600
2022-02-16,12,5002.700,1801.150
2022-02-16,13,5318.863,1953.288
2022-02-16,14,5776.750,1860.263
2022-02-16,15,6104.238,1362.263
2022-02-16,16,6403.525,778.288
2022-02-16,17,6622.563,291.850
2022-02-16,18,6673.925,14.488
2022-02-16,19,6717.913,0.000
2022-02-16,20,6692.350,0.000
2022-02-16,21,6668.813,0.000
2022-02-16,22,6646.763,0.000
2022-02-16,23,6596.088,0.000
2022-02-16,24,6590.513,0.000
2022-02-17,1,6585.313,0.000
2022-02-17,2,6500.263,0.000
2022-02-17,3,6155.788,0.000
2022-02-17,4,6074.613,0.000
2022-02-17,5,5928.025,0.000
2022-02-17,6,5668.013,0.000
2022-02-17,7,5681.375,0.050
2022-02-17,8,5759.663,63.725
2022-02-17,9,6019.813,348.625
2022-02-17,10,6062.000,716.713
2022-02-17,11,5815.963,957.400
2022-02-17,12,5784.100,1138.400
2022-02-17,13,5821.925,1002.450
2022-02-17,14,5986.925,1037.913
2022-02-17,15,6276.638,807.750
2022-02-17,16,6314.050,560.975
2022-02-17,17,6227.988,257.050
2022-02-17,18,6292.388,30.325
2022-02-17,19,6226.888,0.000
2022-02-17,20,6153.100,0.000
2022-02-17,21,6298.388,0.000
2022-02-17,22,6377.038,0.000
2022-02-17,23,6393.038,0.000
2022-02-17,24,6370.025,0.000
2022-02-18,1,6298.463,0.000
2022-02-18,2,6308.838,0.000
2022-02-18,3,6316.338,0.000
2022-02-18,4,6292.988,0.000
2022-02-18,5,6218.638,0.000
2022-02-18,6,6154.438,0.000
2022-02-18,7,6139.750,0.175
2022-02-18,8,5984.813,87.013
2022-02-18,9,5783.050,421.263
2022-02-18,10,5608.725,1144.388
2022-02-18,11,5426.650,1790.813
2022-02-18,12,5089.725,2168.525
2022-02-18,13,4526.263,2574.650
2022-02-18,14,4119.338,2327.125
2022-02-18,15,3779.188,1839.425
2022-02-18,16,3837.788,1042.963
2022-02-18,17,4257.675,350.825
2022-02-18,18,4978.963,22.938
2022-02-18,19,5781.188,0.000
2022-02-18,20,6408.175,0.000
2022-02-18,21,6540.163,0.000
2022-02-18,22,6476.913,0.000
2022-02-18,23,6338.838,0.000
2022-02-18,24,6006.163,0.000
2022-02-19,1,5251.200,0.000
2022-02-19,2,4833.963,0.000
2022-02-19,3,4787.075,0.000
2022-02-19,4,4742.050,0.000
2022-02-19,5,4455.375,0.000
2022-02-19,6,4218.050,0.000
2022-02-19,7,4047.263,0.725
2022-02-19,8,3772.038,105.425
2022-02-19,9,3433.188,470.388
2022-02-19,10,3172.163,1086.675
2022-02-19,11,3238.538,1362.263
2022-02-19,12,3410.363,1560.725
2022-02-19,13,3550.963,1667.625
2022-02-19,14,3901.313,1459.800
2022-02-19,15,4291.438,1208.525
2022-02-19,16,4763.425,846.188
2022-02-19,17,5183.075,393.775
2022-02-19,18,5394.500,63.938
2022-02-19,19,5421.838,0.000
2022-02-19,20,5313.988,0.000
2022-02-19,21,5328.088,0.000
2022-02-19,22,5009.825,0.000
2022-02-19,23,4933.888,0.000
2022-02-19,24,4821.763,0.000
2022-02-20,1,4722.025,0.000
2022-02-20,2,4632.713,0.000
2022-02-20,3,4412.688,0.000
2022-02-20,4,4175.125,0.000
2022-02-20,5,3886.975,0.000
2022-02-20,6,3595.425,0.000
2022-02-20,7,3399.063,2.075
2022-02-20,8,3372.500,95.800
2022-02-20,9,3552.275,288.300
2022-02-20,10,3708.650,630.088
2022-02-20,11,3801.738,990.188
2022-02-20,12,3750.425,1044.863
2022-02-20,13,3834.300,1158.963
2022-02-20,14,3709.725,1239.963
2022-02-20,15,3575.650,966.575
2022-02-20,16,3473.888,635.700
2022-02-20,17,3471.488,272.963
2022-02-20,18,3994.150,36.950
2022-02-20,19,4768.188,0.000
2022-02-20,20,5352.450,0.000
2022-02-20,21,5749.138,0.000
2022-02-20,22,5995.213,0.000
2022-02-20,23,6138.275,0.000
2022-02-20,24,6219.825,0.000
2022-02-21,1,6302.913,0.000
2022-02-21,2,6336.063,0.000
2022-02-21,3,6397.475,0.000
2022-02-21,4,6447.675,0.000
2022-02-21,5,6478.500,0.000
2022-02-21,6,6481.938,0.000
2022-02-21,7,6424.100,0.263
2022-02-21,8,6322.538,64.388
2022-02-21,9,6387.138,185.588
2022-02-21,10,6368.213,538.138
2022-02-21,11,6413.013,882.375
2022-02-21,12,6517.700,1175.550
2022-02-21,13,6675.600,1136.125
2022-02-21,14,6616.088,1297.938
2022-02-21,15,6578.913,1162.875
2022-02-21,16,6619.138,1002.288
2022-02-21,17,6505.163,523.250
2022-02-21,18,6280.838,61.350
2022-02-21,19,6142.138,0.000
2022-02-21,20,6013.150,0.000
2022-02-21,21,6131.100,0.000
2022-02-21,22,6165.450,0.000
2022-02-21,23,6276.350,0.000
2022-02-21,24,6440.513,0.000
2022-02-22,1,6420.650,0.000
2022-02-22,2,6292.263,0.000
2022-02-22,3,6181.013,0.000
2022-02-22,4,6081.525,0.000
2022-02-22,5,5916.738,0.000
2022-02-22,6,5663.875,0.000
2022-02-22,7,5333.175,1.750
2022-02-22,8,5260.325,92.238
2022-02-22,9,4847.200,390.163
2022-02-22,10,4728.188,872.388
2022-02-22,11,4547.613,1317.025
2022-02-22,12,4322.888,1612.550
2022-02-22,13,4360.813,1705.500
2022-02-22,14,4441.025,1708.825
2022-02-22,15,4379.938,1345.950
2022-02-22,16,3967.375,1004.463
2022-02-22,17,3241.863,423.250
2022-02-22,18,2854.750,52.650
2022-02-22,19,2607.088,0.000
2022-02-22,20,2607.700,0.000
2022-02-22,21,2728.163,0.000
2022-02-22,22,3011.988,0.000
2022-02-22,23,3279.538,0.000
2022-02-22,24,3598.263,0.000
2022-02-23,1,3917.900,0.000
2022-02-23,2,4402.738,0.000
2022-02-23,3,4766.400,0.000
2022-02-23,4,5258.088,0.000
2022-02-23,5,5634.050,0.000
2022-02-23,6,5914.738,0.000
2022-02-23,7,6151.663,2.325
2022-02-23,8,6268.738,73.525
2022-02-23,9,6183.188,271.925
2022-02-23,10,6348.788,724.250
2022-02-23,11,6294.463,955.600
2022-02-23,12,6367.450,1241.638
2022-02-23,13,6352.938,1310.175
2022-02-23,14,6357.875,1503.150
2022-02-23,15,6151.588,1522.063
2022-02-23,16,5790.425,1138.000
2022-02-23,17,5192.063,710.688
2022-02-23,18,4295.175,107.888
2022-02-23,19,3628.700,0.000
2022-02-23,20,3265.550,0.000
2022-02-23,21,2979.050,0.000
2022-02-23,22,2732.188,0.000
2022-02-23,23,2623.513,0.000
2022-02-23,24,2657.500,0.000
2022-02-24,1,2983.938,0.000
2022-02-24,2,3263.363,0.000
2022-02-24,3,3461.725,0.000
2022-02-24,4,3689.688,0.000
2022-02-24,5,4002.563,0.000
2022-02-24,6,4167.800,0.000
2022-02-24,7,4299.675,3.075
2022-02-24,8,4488.138,191.863
2022-02-24,9,4328.138,998.413
2022-02-24,10,3828.150,2056.788
2022-02-24,11,3411.813,2845.650
2022-02-24,12,3528.538,3242.863
2022-02-24,13,3830.838,3214.450
2022-02-24,14,3987.175,2848.988
2022-02-24,15,4399.625,2193.238
2022-02-24,16,4435.388,1633.675
2022-02-24,17,4847.625,718.613
2022-02-24,18,5251.688,97.188
2022-02-24,19,5445.763,0.000
2022-02-24,20,5825.175,0.000
2022-02-24,21,6058.950,0.000
2022-02-24,22,6107.750,0.000
2022-02-24,23,6226.488,0.000
2022-02-24,24,6399.463,0.000
2022-02-25,1,6453.150,0.000
2022-02-25,2,6516.525,0.000
2022-02-25,3,6400.725,0.000
2022-02-25,4,6200.475,0.000
2022-02-25,5,6004.063,0.000
2022-02-25,6,5951.775,0.000
2022-02-25,7,5812.963,3.450
2022-02-25,8,5601.525,126.013
2022-02-25,9,5320.013,641.925
2022-02-25,10,5532.200,1236.613
2022-02-25,11,5641.038,1630.450
2022-02-25,12,5508.413,1833.213
2022-02-25,13,5474.463,1931.163
2022-02-25,14,5299.938,1885.500
2022-02-25,15,4967.150,1920.425
2022-02-25,16,4305.550,1228.550
2022-02-25,17,3774.388,579.938
2022-02-25,18,3283.500,71.588
2022-02-25,19,3101.350,0.000
2022-02-25,20,3015.488,0.000
2022-02-25,21,2983.900,0.000
2022-02-25,22,2761.413,0.000
2022-02-25,23,2386.538,0.000
2022-02-25,24,1964.375,0.000
2022-02-26,1,1725.875,0.000
2022-02-26,2,1601.788,0.000
2022-02-26,3,1507.563,0.000
2022-02-26,4,1231.050,0.000
2022-02-26,5,979.638,0.000
2022-02-26,6,793.113,0.000
2022-02-26,7,618.750,14.925
2022-02-26,8,551.088,121.600
2022-02-26,9,438.663,613.863
2022-02-26,10,309.363,1136.350
2022-02-26,11,259.563,1598.625
2022-02-26,12,242.875,1907.388
2022-02-26,13,287.638,2009.275
2022-02-26,14,383.263,1767.138
2022-02-26,15,556.288,1411.288
2022-02-26,16,633.463,944.400
2022-02-26,17,644.300,444.550
2022-02-26,18,724.638,80.875
2022-02-26,19,717.075,0.000
2022-02-26,20,758.338,0.000
2022-02-26,21,883.163,0.000
2022-02-26,22,1089.275,0.000
2022-02-26,23,1112.825,0.000
2022-02-26,24,1122.663,0.000
2022-02-27,1,1039.063,0.000
2022-02-27,2,1052.800,0.000
2022-02-27,3,1069.288,0.000
2022-02-27,4,1003.388,0.000
2022-02-27,5,956.888,0.000
2022-02-27,6,814.913,0.000
2022-02-27,7,671.238,23.138
2022-02-27,8,519.550,177.275
2022-02-27,9,398.950,740.050
2022-02-27,10,241.238,1476.788
2022-02-27,11,207.788,2040.900
2022-02-27,12,217.188,2293.950
2022-02-27,13,235.825,2428.575
2022-02-27,14,315.300,2515.650
2022-02-27,15,449.325,1907.250
2022-02-27,16,585.075,1374.100
2022-02-27,17,659.363,766.663
2022-02-27,18,809.225,139.288
2022-02-27,19,1141.475,0.000
2022-02-27,20,1472.713,0.000
2022-02-27,21,1501.000,0.000
2022-02-27,22,1610.088,0.000
2022-02-27,23,1659.838,0.000
2022-02-27,24,1478.688,0.000
2022-02-28,1,1267.563,0.000
2022-02-28,2,1068.075,0.000
2022-02-28,3,914.938,0.000
2022-02-28,4,855.038,0.000
2022-02-28,5,802.838,0.000
2022-02-28,6,768.300,0.000
2022-02-28,7,731.200,14.400
2022-02-28,8,637.163,292.475
2022-02-28,9,363.288,1153.075
2022-02-28,10,228.263,2133.838
2022-02-28,11,336.100,2726.000
2022-02-28,12,464.138,3399.825
2022-02-28,13,511.838,3375.613
2022-02-28,14,507.150,3164.438
2022-02-28,15,497.150,2740.525
2022-02-28,16,502.925,1860.825
2022-02-28,17,498.700,929.675
2022-02-28,18,537.475,162.088
2022-02-28,19,774.400,0.000
2022-02-28,20,1010.900,0.000
2022-02-28,21,1310.725,0.000
2022-02-28,22,1453.088,0.000
2022-02-28,23,1421.225,0.000
2022-02-28,24,1359.150,0.000
2022-03-01,1,1243.000,0.000
2022-03-01,2,1256.363,0.000
2022-03-01,3,1189.813,0.000
2022-03-01,4,1143.488,0.000
2022-03-01,5,1192.313,0.000
2022-03-01,6,1175.800,0.000
2022-03-01,7,1181.888,42.013
2022-03-01,8,1102.038,335.688
2022-03-01,9,788.125,1346.725
2022-03-01,10,352.513,2333.475
2022-03-01,11,292.275,3090.900
2022-03-01,12,358.050,3547.525
2022-03-01,13,341.850,3695.225
2022-03-01,14,343.688,3510.263
2022-03-01,15,329.725,2984.800
2022-03-01,16,279.813,2200.050
2022-03-01,17,278.750,1125.013
2022-03-01,18,352.088,241.063
2022-03-01,19,535.113,1.238
2022-03-01,20,788.200,0.325
2022-03-01,21,1027.750,0.000
2022-03-01,22,1011.700,0.000
2022-03-01,23,950.050,0.000
2022-03-01,24,786.625,0.000
2022-03-02,1,608.263,0.000
2022-03-02,2,500.375,0.000
2022-03-02,3,440.488,0.000
2022-03-02,4,391.650,0.000
2022-03-02,5,341.038,0.000
2022-03-02,6,290.188,0.088
2022-03-02,7,292.000,24.875
2022-03-02,8,294.438,443.500
2022-03-02,9,207.000,1425.075
2022-03-02,10,78.163,2306.650
2022-03-02,11,33.425,2954.863
2022-03-02,12,37.038,3287.900
2022-03-02,13,57.413,3320.063
2022-03-02,14,76.700,3155.463
2022-03-02,15,114.788,2700.913
2022-03-02,16,167.900,1975.663
2022-03-02,17,165.975,1080.313
2022-03-02,18,195.525,212.588
2022-03-02,19,306.388,0.925
2022-03-02,20,379.900,0.000
2022-03-02,21,420.525,0.000
2022-03-02,22,416.888,0.000
2022-03-02,23,361.550,0.000
2022-03-02,24,354.850,0.000
2022-03-03,1,363.700,0.000
2022-03-03,2,379.125,0.000
2022-03-03,3,385.763,0.000
2022-03-03,4,462.850,0.000
2022-03-03,5,510.775,0.000
2022-03-03,6,528.088,0.188
2022-03-03,7,527.750,33.188
2022-03-03,8,540.900,238.038
2022-03-03,9,463.725,864.075
2022-03-03,10,346.100,1575.825
2022-03-03,11,405.738,2014.388
2022-03-03,12,488.838,2332.113
2022-03-03,13,598.950,2612.000
2022-03-03,14,652.225,2595.388
2022-03-03,15,795.950,2244.063
2022-03-03,16,846.800,1601.000
2022-03-03,17,1072.113,815.388
2022-03-03,18,1336.138,207.900
2022-03-03,19,1481.975,3.375
2022-03-03,20,1394.075,0.000
2022-03-03,21,1240.875,0.000
2022-03-03,22,1158.888,0.000
2022-03-03,23,1055.963,0.000
2022-03-03,24,1044.575,0.000
2022-03-04,1,1197.163,0.000
2022-03-04,2,1252.850,0.000
2022-03-04,3,1284.700,0.000
2022-03-04,4,1312.788,0.000
2022-03-04,5,1336.000,0.000
2022-03-04,6,1317.875,0.000
2022-03-04,7,1302.575,15.975
2022-03-04,8,1191.488,91.513
2022-03-04,9,1042.063,310.363
2022-03-04,10,1100.650,715.225
2022-03-04,11,1096.463,1034.475
2022-03-04,12,1094.350,1236.638
2022-03-04,13,1018.925,1293.388
2022-03-04,14,894.200,1313.400
2022-03-04,15,962.200,1226.813
2022-03-04,16,1233.988,877.188
2022-03-04,17,1338.413,404.850
2022-03-04,18,1316.963,112.963
2022-03-04,19,1362.875,1.988
2022-03-04,20,1538.513,0.000
2022-03-04,21,1604.050,0.000
2022-03-04,22,1526.125,0.000
2022-03-04,23,1390.188,0.000
2022-03-04,24,1175.800,0.000
2022-03-05,1,1025.450,0.000
2022-03-05,2,889.100,0.000
2022-03-05,3,775.938,0.000
2022-03-05,4,638.475,0.000
2022-03-05,5,631.000,0.000
2022-03-05,6,559.375,0.013
2022-03-05,7,492.013,2.125
2022-03-05,8,427.938,177.075
2022-03-05,9,285.113,737.825
2022-03-05,10,229.925,1333.338
2022-03-05,11,231.000,1781.700
2022-03-05,12,227.213,2221.038
2022-03-05,13,210.475,1914.663
2022-03-05,14,185.700,1575.113
2022-03-05,15,206.550,1598.050
2022-03-05,16,263.550,1347.588
2022-03-05,17,313.738,557.250
2022-03-05,18,293.063,151.638
